Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_date,review,review_category
21861,UK,24705928,R9L8WJPN53VM4,0099579936,600633062,Fifty Shades of Grey: Book One of the Fifty Shades Trilogy (Fifty Shades of Grey Series),Books,1,2,2,N,Y,2014-12-26,"Terrible book. Absolutely hated it Terrible book. Absolutely hated it. Can't figure out what the fuss is about. No depth to it at all, and the characters and plot lines are simply robbed from other, more successful novels.",0
19591,UK,22126422,R2Y5XVNFKUBV2I,1405910275,665387440,"Entwined With You (Crossfire, Book 3)",Books,2,0,0,N,Y,2013-06-10,"What I let down When I bought the first crossfire book I was under the impresion that is was a trilogy. Just like fifty shades and if I may say so we readers were led to belive it was a trilogy, the book in its self was ok nothing like the first two that were hot and had a story to them this book was so slow it took me quite a while to read it cos id get boared and put it down and then go back to it. There was not alot of cary in it, I thought he was a great character and wanted to find out more about him. As I say all in all in was an ok book but when I got to the end and this little bit was there from sylvia day saying yes your right there story isint finished yet I to be honest flung the book across the room we waited so long for this book it kept getting put back and back, god knowns when we will get the next book shame on you sylvia day I take it money is more importent than the fans you say you love.",0
4707,UK,5358223,RKM5H4LIB94U9,0007267266,978255319,Collins Bird Guide,Books,5,0,0,N,Y,2015-08-19,Five Stars very good covers all birds,1
95748,UK,19062857,R2NQQHHMOGLDZM,B00DY649UO,126004443,Gravity [DVD] [2013],Video DVD,3,1,3,N,Y,2015-06-12,"Three Stars don't understand all the hype. only average, in my opinion.",0
68054,UK,20932937,R2T2KBSNLJMDSJ,B00CW1MDL4,272113676,The Concertgebouw Recordings,Music,2,29,31,N,Y,2013-12-24,"Poor Mengelberg I wanted this box primarily to replace my old LPs of the Matthew Passion and Brahms Requiem, undoubtedly great performances of their kind, with the bonus of a complete Beethoven cycle and other attractions. Alas, my hopes of cleaned-up sound with the greater sonic range of most self-respecting modern transfers of this kind of material were not realised. Both choral works have insuperable woolly sound of limited range. Others, such as the Bartok Violin Concerto and Beethoven 9th, merely (to my ears) copy rather poor existing sound, as heard in the earlier Concertgebouw issue of live Mengelberg recordings. The Schubert 9th is in tolerably ok sound. But I'm sure that, given a Ward Marston or Obert-Thorn or, indeed, any of the several fine transferors now coming on stream, much more could have been done to clarify and enhance the originals. So caveat emptor, even if you are a Mengelberg neophyte - persist only if you are in a rush to own a good cross-section of the work of this unparalleled orchestral trainer and remarkably distinctive interpreter.",0
64180,UK,9330418,R26JRK08EU4GP9,B00BIVN82M,872763626,To Be Loved,Music,3,0,0,N,Y,2013-04-28,music content This album is not up to the usual standard of the other previous ones diction on some of the tracks is difficult to hear,0
56239,UK,4945885,RYYK98ADLJFU3,B00B66RK5U,659520418,Long Way Down (Deluxe),Music,5,0,1,N,Y,2014-04-09,"Easy listening! I bought this album for my mum for Christmas and she loves it, and now having listened to it myself I have to agree!",1
17179,UK,19665651,RLJEGOD3IQ1HV,1407109421,731430286,"His Dark Materials Trilogy: Northern Lights, Subtle Knife, Amber Spyglass",Books,3,0,2,N,Y,2013-02-05,"Too large I bought this for my 10 year old cousin, admittedly i thought it was 3 books not one but thought it would be OK. It was too large, it dwarfs game of thrones and was too intimidating for him to read so i sent him my copies so he could have the chance to read them.",0
35465,UK,4653931,R23UM3VL691GPU,B00DJFIMW6,271429756,Minion Rush: Despicable Me Official Game,Mobile_Apps,5,0,0,N,Y,2014-01-09,Despicable Me Despicable Me is a total no stop action game with lots of enjoyment. It's very addictive due to the different stages. It is basically a fun game that almost all Will enjoy from younger ages up to older ages you will all enjoy.,1
63554,UK,7297620,R1EBL6EX46S7FL,B00MW5FAHE,37003538,Gary Clark Jr. Live,Music,2,3,6,N,Y,2014-12-12,"... couldn't wait to hear this after reading so many fantastic reviews. However I really couldn't wait to hear this after reading so many fantastic reviews. However, having listened to it at least 6 times, I can only assume that those reviewers have yet to listen to Page, Beck, Kossoff, Jimi etc or even the likes of Bonnamassa and Danny Bryant. Technically superb, of course, but as boring as watching paint dry. A massive disappointment.",0
82167,UK,4607775,R3C0Q382HP3OM9,B001L1BT3O,589240061,The Boy In The Striped Pyjamas [DVD],Video DVD,5,0,1,N,Y,2014-11-30,"great film. fast delivery,great film.",1
7015,UK,6390554,R12CCSPZPDID2G,0857522310,627793267,The Girl on the Train,Books,4,0,0,N,N,2015-04-19,Four Stars Good read couldn't put it down although slightly disappointed with the conclusion guessed who did it!,1
89439,UK,7018471,R2LR2IE91C1LKA,B003ARSXKE,443634911,The Lion King (Diamond Edition) [Blu-ray + DVD] [Region Free],Video DVD,1,0,3,N,Y,2014-07-20,I was very disappoint with it I was very disappoint with it ... Poor picture getting streaks across the screen now and then...bur !! The case is even  slighty drifferent to the one I ordered in the picture on the site ! I want a refund,0
41559,UK,6314955,R3QHG596FF7QBL,B00CKJ2KK2,904569968,Blitz Brigade - Online FPS fun!,Mobile_Apps,1,1,4,N,Y,2014-08-29,"Deletes name It was a pain in the arse to download as it took half an hour and when I started playing when I try to enter a name it just deletes it I highly recommend to avoid this game at all costs, oh and one more thing don't bother downloading any games from games loft",0
57902,UK,5418142,R1DDJN07O3T23J,B000WAEK04,399042280,Still On Top - The Greatest Hits,Music,5,0,0,N,Y,2014-01-19,Fantastic selection All the greats - plus songs he recorded with 'Them.' A great album that led me to discover loads of great Van Morrison material that I had not previously heard. Would definitely recommend.,1
69661,UK,22873701,R3UTI8KRRSW5KI,B00FR0WL46,652543032,Man On The Rocks,Music,3,0,0,N,Y,2014-05-21,"Not classic Oldfield, but worth a listen! Well, what should we expect of someone who's pretty much done it all? This is fairly lightweight stuff, with a vocalist I had not heard of before, and it has clearly been made one song a a time, and then strung together.  Some are eminently forgettable, but we really liked Dreaming in the Wind, where Mike does a better<br />Hank Marvin than Hank can!  There are a couple of others that the kids liked too.  Overall a complete success? No.  Should have been a three or four track single, or the stronger songs saved for a future album.",0
93196,UK,16628538,R2OLJZNY2NSWSN,B001TDKLHO,805024303,Van Helsing [Blu-ray][Region Free],Video DVD,1,1,5,N,N,2013-04-30,faulty Hi<br /><br />Unfortunately i tried watching this film recently and found that it did not play. The blu ray player rejected the disc and on closer inspection i found that it had a hairline crack on the disc. When the disc arrived i was on holiday and due to work commitments and other things i did not actually get a chance to watch the film until after 28 days of delivery. I had already seen this on the big screen and on DVD so i wasn`t really that bothered about watching it urgently on blu ray. I tried to go onto your website to return it and order a new disc but it would not let me. The disc is still as new but obviously not sealed.<br />I would appreciate it if i could return this item for a replacement one.<br />Thank You,0
87749,UK,3454273,R3D2OM0561GSJA,B004C9MBUC,13386343,Possession [DVD],Video DVD,3,0,0,N,Y,2015-06-18,"Three Stars It works fine, no problems",0
40478,UK,5193392,R1O8OE7GEO18XN,B004SBQGHS,541673691,Angry Birds (Ad-Free),Mobile_Apps,3,0,1,N,Y,2014-09-15,Three Stars enough said,0
4919,UK,5439950,RQGIG45KFSSHK,0141355417,826559372,Percy Jackson and the Greek Gods (Percy Jackson’s Greek Myths),Books,5,0,0,N,Y,2014-11-19,Five Stars Awesome,1
20609,UK,23111407,RK2QYBVI0ROUA,0007200285,746164250,Half of a Yellow Sun,Books,1,32,84,N,N,2007-10-08,"Could do better This book has no literary value.  It is badly written, full of mistakes and the action is uninvolving.  The characters are without reality, the plot should be exciting and thrilling but utterly fails to convince.  It would help if someone had shot the editor at some point (or perhaps they did...) as he/she seems to have entirely given up half way through and produces such gems as 'the shell wheezed past'.  I am horrified that this author purports to teach writing, perhaps she should learn to write first.",0
39652,UK,4658825,R1M1R5C2IWFK7B,B00G118LYY,187863269,Toca Cars,Mobile_Apps,1,2,6,N,Y,2014-02-18,Rubbish rubbish app This app is so rubbish do not get and its just a big waste of money big big big waste of money,0
81108,UK,4340905,R1GWTHMQVB3LWK,B00PC1FD9U,797142769,The Imitation Game [DVD],Video DVD,5,0,2,N,Y,2015-03-10,Five Stars Tells the real story of Blechley  Park and  Alan Turing,1
3896,UK,4992523,R39KU09C1S6H1K,1843913720,122923011,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Books,5,0,0,N,Y,2014-12-17,Five Stars Nice one,1
57616,UK,5338483,R1ENI596H8QNCN,B000FVGMC4,946351986,These Streets,Music,5,0,0,N,Y,2014-12-05,Five Stars I'm very happy of this product. Highly recommended!!!,1
90175,UK,8220153,R3CG7NR4YO6KEA,B00CZP9PTK,155599171,Behind the Candelabra [DVD],Video DVD,2,1,2,N,Y,2015-04-16,Meh Meh.,0
93705,UK,17324246,R1SK3NBMJZ2IGN,B008HDQPVK,703457060,Cosmopolis [DVD],Video DVD,3,0,0,N,Y,2015-04-18,Three Stars Weird but well acted. Needs concentration.,0
86908,UK,5567134,R1FM67SWR9M9NA,B00TR1P5ZS,760684400,Pickup On South Street (1953) [Masters of Cinema] Dual Format (Blu-ray & DVD),Video DVD,5,1,3,N,Y,2015-08-24,Five Stars One of my favourite films and always admired Richard wild ark my favourite actor.,1
23972,UK,26808061,R2I95203NP2KA0,0061974307,272250770,Secret Daughter: A Novel,Books,3,3,5,Y,N,2010-07-07,"Moving yet sometimes superficial exploration of adoption When a tiny baby named Asha (a name which means Hope) is adopted from an Indian orphanage by an American couple who can't have children, you'd think it could almost be a happy ending. Yet this is just the beginning of this story, which spans more than 20 years and describes everything from the birth mother's decision to give up her daughter to the daughter's return to India in search of her roots and some explanations. In The Secret Daughter, nothing is quite as it seems. Even Asha turns out to have actually been named Usha (meaning Dawn) by her birth mother Kavita, who is already traumatised by the infanticide of her first daughter and makes the long journey to the orphanage at Shanti to deliver Usha there in the hope of saving her life.<br /><br />Adoptive parents Somer and Krishnan Thakkar, both doctors, have been unable to have children and see the adoption of Asha as their much-desired chance to start a family. Yet again there is more to the story: as Asha grows up they begin to realise the sometimes vast cultural gulf between them, and the cracks in their relationship start to show. Rather than bringing them together, Asha's increasing interest in her Indian heritage sets her parents at odds with each other. Will Asha find out more about who her mother was, and why she gave her away? Will Somer ever become comfortable with her Indian in-laws and the part of her husband that will always yearn for India?<br /><br />This is really a book about lots of things (adoption, growing up, family) but it is particularly moving in its description and understanding of the mother/daughter relationship. There are some really beautifully written parts of this book, and the subject matter - unwanted female childen, infertility and adoption - comes from many different perspectives and is moving and well worth exploring. But somehow this book failed to go beyond the superficial for me. I found the writing style somewhat sterile and lacking in depth. Although it was a very interesting topic, and at times tackled very well, as a whole I did not find this book very satisfying.at times tackled very well, as a whole I did not find this book very satisfying.",0
66633,UK,19265210,R1DRIR90MVX1D7,B000XGDO04,916503613,19,Music,2,0,1,N,N,2012-03-01,"Not so good I know there is plenty of hype about this girl.  She can certainly sing, however I find the tracks so over produced that I can't bear to listen to it.  The second record is even worse.",0
19321,UK,21816993,R1YZHPXGJ46YNO,0330477587,166561246,The Distant Hours,Books,1,1,7,N,N,2011-06-20,Distant Hours I thoroughly enjoyed this book from start to finish - it was almost as good as the Forgotten Garden.  I wish there were more than three of her books as I was sorry to finish this one!,0
64849,UK,13858658,R19ELF2ZMFZU0R,B00000B5LO,191622922,BUENA VISTA SOCIAL CLUB,Music,3,0,5,N,Y,2013-04-09,is it just me or? I bought this cd and I must say the glowing reviews<br />Did nudge me to this decision however now I've heard<br />It Iam to be honest dissapointed with it overall. It could<br />Be its a slow burner. In general I must say that I find<br />Ry cooders music a very hit and miss affair maybe because<br />He changes and varies his output a little too much for me<br />Of course now and then there are pearls to be found<br />For me though this is not it,0
